EA_REGION,REGION,PERMIT_REF,VERSION,OUTLET_NUMBER,EFFLUENT_NUMBER,SPT_DESC,EFF_SAMPLE_POINT,EFF_TMEN_CODE,TMEN_DESC,DWF (m3_d),MAX_DAILY (m3_d),MEAN (m3_d),MAX_RATE (l_s),samplingPoint.notation
SW,EA South West Region,NRA-SW-3743,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70524993,01,BIOLOGICAL FILTRATION,96.8,,,4.8,SW-70524993
SW,EA South West Region,034544,5,1,2,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82518083,22,UV DISINFECTION,968.0,,,,SW-82518083
SW,EA South West Region,201064,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70725457,01,BIOLOGICAL FILTRATION,1023.0,,,,SW-70725457
SW,EA South West Region,NRA-SW-6622,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91251660,01,BIOLOGICAL FILTRATION,127.0,,,,SW-91251660
SW,EA South West Region,300594/FU/01,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81310207,22,UV DISINFECTION,468.0,,,15.0,SW-81310207
SW,EA South West Region,200834,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70314519,22,UV DISINFECTION,6331.0,,,,SW-70314519
SW,EA South West Region,303737,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,81916660,01,BIOLOGICAL FILTRATION,,15.0,,,SW-81916660
SW,EA South West Region,100930,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60010603,22,UV DISINFECTION,15200.0,,,,SW-60010603
SW,EA South West Region,101637,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z1012103,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,10000.0,,,,SW-Z1012103
SW,EA South West Region,402507,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50230021,01,BIOLOGICAL FILTRATION,230.0,,,,SW-50230021
SW,EA South West Region,101834,4,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,B0050227,11,SCREENING,658.0,,,,SW-B0050227
SW,EA South West Region,102153,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A0340108,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,14000.0,,,,SW-A0340108
SW,EA South West Region,010091,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A2280104,01,BIOLOGICAL FILTRATION,62.0,,,,SW-A2280104
SW,EA South West Region,070121,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E7020019,03,TERTIARY BIOLOGICAL,210.0,,,,SW-E7020019
SW,EA South West Region,100673,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z7500105,01,BIOLOGICAL FILTRATION,2917.0,,,,SW-Z7500105
SW,EA South West Region,070154,5,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,E3110031,99,NONE,,,,,SW-E3110031
SW,EA South West Region,070063,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60250418,14,LAND IRRIGATION,1922.0,,,,SW-60250418
SW,EA South West Region,401340,4,1,2,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50340377,01,BIOLOGICAL FILTRATION,751.0,,,,SW-50340377
SW,EA South West Region,400607,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50520131,01,BIOLOGICAL FILTRATION,77.0,,,,SW-50520131
SW,EA South West Region,101480,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E8100039,23,ACTIVATED SLUDGE,505.0,,,10.0,SW-E8100039
SW,EA South West Region,010092,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A3200206,01,BIOLOGICAL FILTRATION,136.0,,,,SW-A3200206
SW,EA South West Region,002491/FU/01,12,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73010354,22,UV DISINFECTION,15231.0,,,359.0,SW-73010354
SW,EA South West Region,NRA-SW-3790,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81233260,01,BIOLOGICAL FILTRATION,520.0,,,,SW-81233260
SW,EA South West Region,NRA-SW-0406,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91210188,23,ACTIVATED SLUDGE,73.3,,,,SW-91210188
SW,EA South West Region,302993,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81010180,22,UV DISINFECTION,215.0,,,,SW-81010180
SW,EA South West Region,070099,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E4000029,01,BIOLOGICAL FILTRATION,3000.0,,,,SW-E4000029
SW,EA South West Region,070099,5,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,E4000021,14,LAND IRRIGATION,,,,,SW-E4000021
SW,EA South West Region,101431,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60032275,01,BIOLOGICAL FILTRATION,5200.0,,,,SW-60032275
SW,EA South West Region,NRA-SW-6746,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82528090,01,BIOLOGICAL FILTRATION,308.0,,,,SW-82528090
SW,EA South West Region,303683,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82511153,22,UV DISINFECTION,2080.0,,,78.0,SW-82511153
SW,EA South West Region,302506,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81910519,22,UV DISINFECTION,800.0,,,,SW-81910519
SW,EA South West Region,203249,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70231415,10,LAGOON SETTLEMENT,937.0,,,,SW-70231415
SW,EA South West Region,NRA-SW-6737,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70630202,01,BIOLOGICAL FILTRATION,83.9,,,,SW-70630202
SW,EA South West Region,011560,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,63110190,01,BIOLOGICAL FILTRATION,230.0,,,,SW-63110190
SW,EA South West Region,011559,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z5012803,01,BIOLOGICAL FILTRATION,220.0,,,,SW-Z5012803
SW,EA South West Region,302997,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82514109,22,UV DISINFECTION,3370.0,,,,SW-82514109
SW,EA South West Region,040434,2,3,1,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,50700146,11,SCREENING,,125.0,,2.0,SW-50700146
SW,EA South West Region,15/48/174/P/1,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81511725,01,BIOLOGICAL FILTRATION,115.0,,,,SW-81511725
SW,EA South West Region,102858,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z1150103,01,BIOLOGICAL FILTRATION,285.0,,,,SW-Z1150103
SW,EA South West Region,070045,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E1270019,03,TERTIARY BIOLOGICAL,55.0,,,,SW-E1270019
SW,EA South West Region,010039,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z5550101,01,BIOLOGICAL FILTRATION,140.0,,,,SW-Z5550101
SW,EA South West Region,102840,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z1012402,01,BIOLOGICAL FILTRATION,177.0,,,,SW-Z1012402
SW,EA South West Region,040111,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50900956,03,TERTIARY BIOLOGICAL,75.0,,,,SW-50900956
SW,EA South West Region,402489,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50220001,01,BIOLOGICAL FILTRATION,110.0,,,,SW-50220001
SW,EA South West Region,072493,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E2080019,01,BIOLOGICAL FILTRATION,196.0,,,,SW-E2080019
SW,EA South West Region,103843,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E2190019,01,BIOLOGICAL FILTRATION,300.0,,,12.0,SW-E2190019
SW,EA South West Region,401339,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50340501,01,BIOLOGICAL FILTRATION,350.0,,,,SW-50340501
SW,EA South West Region,302822,8,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82010142,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,2893.0,,,,SW-82010142
SW,EA South West Region,302928,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82220582,01,BIOLOGICAL FILTRATION,60.0,,,,SW-82220582
SW,EA South West Region,302043,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81010236,14,LAND IRRIGATION,720.0,,,,SW-81010236
SW,EA South West Region,202411,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70414515,22,UV DISINFECTION,1643.0,,,,SW-70414515
SW,EA South West Region,010060,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B3130403,23,ACTIVATED SLUDGE,550.0,,,,SW-B3130403
SW,EA South West Region,070076,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E1200019,01,BIOLOGICAL FILTRATION,400.0,648.0,,,SW-E1200019
SW,EA South West Region,401643,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50210465,41,IRON CHEMICAL DOSING FOR PHOSPHATE REMOVAL,1500.0,,,,SW-50210465
SW,EA South West Region,042618,4,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50700373,11,SCREENING,,,,,SW-50700373
SW,EA South West Region,SWWA 2498,5,2,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70422337,01,BIOLOGICAL FILTRATION,132.0,,,,SW-70422337
SW,EA South West Region,NPSWQD004817,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,60030158,07,DO NOT USE - SEPTIC TANK & FILTER,,18.4,,,SW-60030158
SW,EA South West Region,201999,2,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),70220655,01,BIOLOGICAL FILTRATION,,200.0,,,SW-70220655
SW,EA South West Region,303347,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,H1210290,22,UV DISINFECTION,22554.0,,,,SW-H1210290
SW,EA South West Region,SWWA 2064,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70422295,01,BIOLOGICAL FILTRATION,132.0,,,,SW-70422295
SW,EA South West Region,201187,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70811721,01,BIOLOGICAL FILTRATION,4.0,,,,SW-70811721
SW,EA South West Region,400972,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50370440,22,UV DISINFECTION,5600.0,,,,SW-50370440
SW,EA South West Region,010001,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B0060101,01,BIOLOGICAL FILTRATION,543.0,,,,SW-B0060101
SW,EA South West Region,041354,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50260306,41,IRON CHEMICAL DOSING FOR PHOSPHATE REMOVAL,1216.0,,,,SW-50260306
SW,EA South West Region,203812,4,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,70641028,11,SCREENING,,,,,SW-70641028
SW,EA South West Region,040059,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,D1018900,01,BIOLOGICAL FILTRATION,720.0,,,,SW-D1018900
SW,EA South West Region,040059,5,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50311172,99,NONE,,,,,SW-50311172
SW,EA South West Region,300705,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82310127,23,ACTIVATED SLUDGE,17698.0,,,,SW-82310127
SW,EA South West Region,NRA-SW-3897,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70232035,23,ACTIVATED SLUDGE,110.0,,,6.16,SW-70232035
SW,EA South West Region,302487,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81915133,22,UV DISINFECTION,150.0,,,,SW-81915133
SW,EA South West Region,NRA-SW-4934,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82540715,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,240.0,,,,SW-82540715
SW,EA South West Region,SWWA 852,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70813383,01,BIOLOGICAL FILTRATION,69.0,,,,SW-70813383
SW,EA South West Region,302642,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81910120,22,UV DISINFECTION,9500.0,,,,SW-81910120
SW,EA South West Region,NPSWQD006942,1,1,1,SEWAGE & TRADE COMBINED - UNSPECIFIED,72940010,29,PACKAGE TREATMENT PLANT,,13.31,,,SW-72940010
SW,EA South West Region,NRA-SW-3676,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82513322,01,BIOLOGICAL FILTRATION,187.0,,,,SW-82513322
SW,EA South West Region,SWWA 6,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70531246,01,BIOLOGICAL FILTRATION,564.0,,,,SW-70531246
SW,EA South West Region,NRA-SW-6742,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81811837,01,BIOLOGICAL FILTRATION,107.0,,,,SW-81811837
SW,EA South West Region,300436/FN/01,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81020112,01,BIOLOGICAL FILTRATION,250.0,,,,SW-81020112
SW,EA South West Region,100489,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,T1000065,29,PACKAGE TREATMENT PLANT,,14.6,,,SW-T1000065
SW,EA South West Region,401738,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50030003,22,UV DISINFECTION,33.0,,,,SW-50030003
SW,EA South West Region,302972,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,82519905,11,SCREENING,840.0,,,,SW-82519905
SW,EA South West Region,302973,2,1,1,SEWAGE DISCHARGES - PUMPING STATION - WATER COMPANY,82519904,11,SCREENING,,,,,SW-82519904
SW,EA South West Region,203347,2,1,1,SEWAGE DISCHARGES - PUMPING STATION - WATER COMPANY,70610123,11,SCREENING,,,,,SW-70610123
SW,EA South West Region,DRA 936,8,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70531189,01,BIOLOGICAL FILTRATION,2955.0,,,,SW-70531189
SW,EA South West Region,DRA 1062,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70826068,01,BIOLOGICAL FILTRATION,509.0,,,,SW-70826068
SW,EA South West Region,300038/PC/01,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,FPF00066,12,MACERATION,,,,,SW-FPF00066
SW,EA South West Region,010037,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z1011401,01,BIOLOGICAL FILTRATION,460.0,1814.0,,21.0,SW-Z1011401
SW,EA South West Region,DRA 456,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72934606,,,112.0,,,,SW-72934606
SW,EA South West Region,DRA 262,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70591632,01,BIOLOGICAL FILTRATION,91.0,,,,SW-70591632
SW,EA South West Region,15/47/42/P/5,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81241326,01,BIOLOGICAL FILTRATION,156.0,,,,SW-81241326
SW,EA South West Region,041560,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50220210,41,IRON CHEMICAL DOSING FOR PHOSPHATE REMOVAL,83.0,,,,SW-50220210
SW,EA South West Region,041560,5,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50220197,11,SCREENING,,,,,SW-50220197
SW,EA South West Region,042451,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50951080,10,LAGOON SETTLEMENT,1200.0,,,,SW-50951080
SW,EA South West Region,010528,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z4170104,01,BIOLOGICAL FILTRATION,580.0,,,,SW-Z4170104
SW,EA South West Region,NRA-SW-6742,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81811837,01,BIOLOGICAL FILTRATION,100.0,,,,SW-81811837
SW,EA South West Region,401338,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50220811,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,345.0,,,,SW-50220811
SW,EA South West Region,302642,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81910120,22,UV DISINFECTION,9500.0,,,,SW-81910120
SW,EA South West Region,043204,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50331592,,,83.0,477.0,,5.5,SW-50331592
SW,EA South West Region,EPRAP3322GQ,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70230024,29,PACKAGE TREATMENT PLANT,,11.5,,,SW-70230024
SW,EA South West Region,102943,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z8480205,01,BIOLOGICAL FILTRATION,600.0,,,,SW-Z8480205
SW,EA South West Region,401518,3,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50210334,11,SCREENING,,,,,SW-50210334
SW,EA South West Region,400673,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50704490,23,ACTIVATED SLUDGE,8050.0,,,,SW-50704490
SW,EA South West Region,012129,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z7500138,01,BIOLOGICAL FILTRATION,225.0,,,,SW-Z7500138
SW,EA South West Region,043204,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50331592,,,83.0,477.0,,5.5,SW-50331592
SW,EA South West Region,071978,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60030364,01,BIOLOGICAL FILTRATION,553.0,,,,SW-60030364
SW,EA South West Region,071978,4,1,2,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60030366,,,,,,,SW-60030366
SW,EA South West Region,101853,3,1,1,SEWAGE & TRADE COMBINED - UNSPECIFIED,60090001,01,BIOLOGICAL FILTRATION,,13.5,,,SW-60090001
SW,EA South West Region,NPSWQD007861,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,60090004,29,PACKAGE TREATMENT PLANT,,16.83,,,SW-60090004
SW,EA South West Region,NRA-SW-3983,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70711714,01,BIOLOGICAL FILTRATION,181.0,,,,SW-70711714
SW,EA South West Region,102712,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A3190224,01,BIOLOGICAL FILTRATION,1750.0,,,,SW-A3190224
SW,EA South West Region,102218,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A3240103,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,423.0,,,,SW-A3240103
SW,EA South West Region,010031,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z5012901,01,BIOLOGICAL FILTRATION,140.0,,,,SW-Z5012901
SW,EA South West Region,102816,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z3110104,01,BIOLOGICAL FILTRATION,87.0,,,,SW-Z3110104
SW,EA South West Region,400868,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50050795,01,BIOLOGICAL FILTRATION,,20.0,,,SW-50050795
SW,EA South West Region,012792,3,1,1,TRADE DISCHARGES - SITE DRAINAGE,Z9420131,30,REEDBED,,250.0,,,SW-Z9420131
SW,EA South West Region,012792,4,1,1,WASTE SITE - LEACHATE WELL,Z9420131,30,REEDBED,,250.0,,,SW-Z9420131
SW,EA South West Region,100441,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0296,99,NONE,,,,,SW-6WXE0296
SW,EA South West Region,071828,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E2040109,06,SEPTIC TANK,,2.4,,,SW-E2040109
SW,EA South West Region,EPRAB3096RE,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,72811615,22,UV DISINFECTION,,70.0,,,SW-72811615
SW,EA South West Region,202372,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70512053,01,BIOLOGICAL FILTRATION,262.0,,,,SW-70512053
SW,EA South West Region,202541,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70510285,22,UV DISINFECTION,614.0,,,,SW-70510285
SW,EA South West Region,NRA-SW-5475,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81950927,14,LAND IRRIGATION,1390.0,3025.0,,,SW-81950927
SW,EA South West Region,203312,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73011323,01,BIOLOGICAL FILTRATION,220.0,,,,SW-73011323
SW,EA South West Region,SWWA 640,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73040484,36,SEPTIC TANK & REEDBED,32.0,,,,SW-73040484
SW,EA South West Region,DRA 96,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70420151,01,BIOLOGICAL FILTRATION,1063.0,,,,SW-70420151
SW,EA South West Region,301299,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82615188,23,ACTIVATED SLUDGE,5013.0,,,,SW-82615188
SW,EA South West Region,NRA-SW-5666,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82410287,30,REEDBED,207.0,887.0,,10.3,SW-82410287
SW,EA South West Region,NRA-SW-3912,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70641861,01,BIOLOGICAL FILTRATION,700.0,,,20.0,SW-70641861
SW,EA South West Region,202009,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70614616,01,BIOLOGICAL FILTRATION,17711.0,,,,SW-70614616
SW,EA South West Region,SWWA 206,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73060256,30,REEDBED,132.0,,,,SW-73060256
SW,EA South West Region,NRA-SW-3765,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91221518,01,BIOLOGICAL FILTRATION,62.0,,,,SW-91221518
SW,EA South West Region,202463,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72940174,01,BIOLOGICAL FILTRATION,2246.0,,,,SW-72940174
SW,EA South West Region,DRA 96,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70420151,01,BIOLOGICAL FILTRATION,1062.85,,,,SW-70420151
SW,EA South West Region,031299/FN/01,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81714844,23,ACTIVATED SLUDGE,8414.0,,,,SW-81714844
SW,EA South West Region,NRA-SW-6627,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72913315,,,67.3,,,,SW-72913315
SW,EA South West Region,NRA-SW-0411,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73111264,01,BIOLOGICAL FILTRATION,60.8,,,,SW-73111264
SW,EA South West Region,303347,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,H1210290,22,UV DISINFECTION,22554.0,,,,SW-H1210290
SW,EA South West Region,15/49/30/P/10,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82712763,01,BIOLOGICAL FILTRATION,262.0,,,,SW-82712763
SW,EA South West Region,15/48/231/P/19,6,2,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81916653,01,BIOLOGICAL FILTRATION,250.0,,,,SW-81916653
SW,EA South West Region,031294,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81810153,22,UV DISINFECTION,6067.0,,,,SW-81810153
SW,EA South West Region,303683,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82511153,22,UV DISINFECTION,2080.0,,,78.0,SW-82511153
SW,EA South West Region,302488,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91252180,01,BIOLOGICAL FILTRATION,210.0,,,,SW-91252180
SW,EA South West Region,202570,4,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,70614849,22,UV DISINFECTION,,100.0,,7.0,SW-70614849
